time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	distance	antenna	LoS
7.534568	7.0	3.0	80.0	-59.526316	1691398.46231	975.0	3.0	57.0	4.0	1123.0	53.0	82990.0	6	horizontal	1
7.637192	7.0	3.0	80.0	-59.678571	1693911.491439	975.0	3.0	56.0	4.0	1087.0	50.0	70664.0	6	horizontal	1
7.737271	7.0	3.0	80.0	-59.625	2202859.82885	975.0	5.0	72.0	1.0	1233.0	69.0	96396.0	6	horizontal	1
7.840152	7.0	3.0	80.0	-59.606557	1825756.184995	975.0	6.0	61.0	6.0	1242.0	54.0	81998.0	6	horizontal	1
7.941921	7.0	3.0	80.0	-59.661972	2120144.148263	975.0	11.0	71.0	3.0	1186.0	66.0	87219.0	6	horizontal	1
8.042149	7.0	3.0	80.0	-59.724138	1795513.698105	975.0	5.0	58.0	3.0	1250.0	53.0	85165.0	6	horizontal	1
8.144817	7.0	3.0	80.0	-59.714286	2101465.155251	975.0	5.0	70.0	2.0	1196.0	66.0	109672.0	6	horizontal	1
8.245664	7.0	3.0	80.0	-59.659091	2692852.268357	975.0	8.0	88.0	3.0	1245.0	85.0	112631.0	6	horizontal	1
8.349241	7.0	3.0	80.0	-59.820896	1948865.476504	975.0	8.0	67.0	3.0	1205.0	63.0	78343.0	6	horizontal	1
8.449338	7.0	3.0	80.0	-59.732394	2185923.785324	975.0	14.0	71.0	0.0	1220.0	70.0	108895.0	6	horizontal	1
8.550846	7.0	3.0	80.0	-59.787879	2017016.632181	975.0	14.0	66.0	2.0	1239.0	64.0	85046.0	6	horizontal	1
8.655948	7.0	3.0	80.0	-59.731343	1978328.15087	975.0	23.0	67.0	3.0	1271.0	63.0	79639.0	6	horizontal	1
8.756685	7.0	3.0	80.0	-59.782609	2125675.80993	975.0	4.0	69.0	2.0	1276.0	67.0	105498.0	6	horizontal	1
8.858319	7.0	3.0	80.0	-59.83871	1862438.132116	975.0	15.0	62.0	2.0	1257.0	60.0	77167.0	6	horizontal	1
8.960713	7.0	3.0	80.0	-59.884615	1517315.512158	975.0	16.0	52.0	9.0	1010.0	42.0	54214.0	6	horizontal	1
9.061516	5.036991	3.0	80.0	-57.506782	23744988.690614	783.606658	8.0	811.0	7.0	1107.0	31.0	33070.0	6	horizontal	1
9.163728	5.303279	3.0	80.0	-57.868852	6945407.722853	809.569672	2.0	244.0	3.0	1095.0	37.0	50040.0	6	horizontal	1
9.268675	7.0	3.0	80.0	-59.895522	1953194.80828	975.0	2.0	67.0	2.0	1164.0	65.0	95277.0	6	horizontal	1
9.369698	7.0	3.0	80.0	-59.772727	1352053.923618	975.0	6.0	44.0	2.0	1070.0	40.0	62468.0	6	horizontal	1
9.472162	7.0	3.0	80.0	-59.716667	1787348.647758	975.0	7.0	60.0	2.0	1075.0	57.0	91128.0	6	horizontal	1
9.572253	7.0	3.0	80.0	-59.661017	1799279.353101	975.0	8.0	59.0	4.0	1064.0	54.0	90851.0	6	horizontal	1
9.675493	7.0	3.0	80.0	-59.836735	1429165.518944	975.0	3.0	49.0	1.0	1115.0	48.0	75067.0	6	horizontal	1
9.777464	7.0	3.0	80.0	-59.711864	1751123.55115	975.0	12.0	59.0	1.0	1085.0	58.0	91135.0	6	horizontal	1
9.879530	7.0	3.0	80.0	-59.90566	1596819.482036	975.0	17.0	53.0	9.0	1063.0	44.0	62468.0	6	horizontal	1
9.981637	7.0	3.0	80.0	-59.758065	1796392.401306	975.0	7.0	62.0	3.0	1046.0	59.0	95066.0	6	horizontal	1
