time	mcs	nss	bw	rssi	throughput_monitor	datarate	pktlost_ack	nbpkt_monitor	retry	nbpkt_ack	pktlost_seq_initial	pktlost_seq_new	distance	antenna	LoS
7.300972	5.0	3.0	80.0	-56.187781	32959304.418655	780.0	29.0	1113.0	70.0	1169.0	58.0	8315.0	11	vertical	1
7.401201	5.0	3.0	80.0	-56.291738	34158914.838354	780.0	3.0	1162.0	58.0	1181.0	33.0	4173.0	11	vertical	1
7.502543	5.327338	2.596223	80.0	-56.940647	32506736.28157	633.866906	29.0	1112.0	36.0	1116.0	11.0	41.0	11	vertical	1
7.603396	6.742301	2.003241	80.0	-58.548622	36713878.118801	634.092382	6.0	1234.0	10.0	1240.0	4.0	16.0	11	vertical	1
7.703502	5.496283	2.751859	80.0	-57.162639	31510218.38974	747.741636	15.0	1076.0	47.0	1100.0	34.0	16455.0	11	vertical	1
7.803574	5.0	3.0	80.0	-56.536797	34057347.342388	780.0	0.0	1155.0	25.0	1204.0	35.0	8266.0	11	vertical	1
7.903682	5.0	3.0	80.0	-56.619461	34086395.420603	780.0	18.0	1151.0	28.0	1203.0	38.0	8273.0	11	vertical	1
8.005261	5.0	3.0	80.0	-56.253731	35299213.647218	780.0	4.0	1206.0	41.0	1224.0	32.0	4155.0	11	vertical	1
8.105277	4.72561	3.0	80.0	-55.937282	34084331.764051	726.493902	49.0	1148.0	53.0	1165.0	38.0	71.0	11	vertical	1
8.205586	5.001733	3.0	80.0	-56.595321	34307163.483414	780.168977	9.0	1154.0	51.0	1165.0	40.0	8254.0	11	vertical	1
8.307298	5.0	3.0	80.0	-56.427835	33944264.991282	780.0	20.0	1164.0	57.0	1213.0	43.0	107.0	11	vertical	1
8.408890	5.0	3.0	80.0	-56.405297	36649117.823686	780.0	3.0	1246.0	96.0	1238.0	43.0	8279.0	11	vertical	1
8.509006	4.540418	3.0	80.0	-56.099909	32701336.899718	690.381471	22.0	1101.0	36.0	1138.0	35.0	8266.0	11	vertical	1
8.609044	4.555938	3.0	80.0	-56.137694	34675650.501322	693.407917	2.0	1162.0	32.0	1172.0	30.0	12331.0	11	vertical	1
8.709046	4.61	3.0	80.0	-56.273333	35669746.24087	703.95	19.0	1200.0	47.0	1188.0	26.0	4136.0	11	vertical	1
8.809305	4.674817	3.0	80.0	-56.07009	36668702.51018	716.430318	5.0	1227.0	90.0	1205.0	36.0	16447.0	11	vertical	1
8.909483	5.0	3.0	80.0	-56.5	33612270.330369	780.0	21.0	1134.0	55.0	1155.0	44.0	77.0	11	vertical	1
9.009874	4.938038	3.0	80.0	-56.693632	34268889.16897	767.917384	17.0	1162.0	52.0	1209.0	48.0	99.0	11	vertical	1
9.109988	4.776051	3.0	80.0	-56.375686	32470829.616488	736.329982	2.0	1094.0	40.0	1116.0	48.0	4159.0	11	vertical	1
9.211014	4.605311	2.996337	80.0	-56.119963	32145300.592175	701.130952	4.0	1092.0	43.0	1107.0	25.0	58.0	11	vertical	1
9.311142	5.0	3.0	80.0	-56.502195	33617942.789826	780.0	23.0	1139.0	51.0	1174.0	41.0	4183.0	11	vertical	1
9.411150	5.0	3.0	80.0	-56.448035	34129949.058146	780.0	27.0	1145.0	86.0	1175.0	53.0	4213.0	11	vertical	1
9.512964	5.0	3.0	80.0	-56.402259	33485066.734665	780.0	14.0	1151.0	65.0	1191.0	54.0	4200.0	11	vertical	1
9.612966	5.0	3.0	80.0	-56.62522	33838628.162394	780.0	3.0	1134.0	42.0	1152.0	40.0	8258.0	11	vertical	1
9.715380	5.0	3.0	80.0	-56.474403	33939768.888076	780.0	1.0	1172.0	24.0	1245.0	50.0	92.0	11	vertical	1
9.815381	4.675968	3.0	80.0	-56.118812	33033594.376812	716.813681	28.0	1111.0	48.0	1126.0	29.0	66.0	11	vertical	1
9.916696	5.0	3.0	80.0	-56.641589	34733248.037981	780.0	13.0	1183.0	48.0	1237.0	60.0	12389.0	11	vertical	1
10.018447	4.96099	3.0	80.0	-56.79353	30343813.076639	772.392959	15.0	1051.0	81.0	1066.0	42.0	4189.0	11	vertical	1
10.118937	5.0	3.0	80.0	-56.631345	33109633.266763	780.0	9.0	1123.0	45.0	1157.0	42.0	82.0	11	vertical	1
10.219713	5.0	3.0	80.0	-56.376506	29169706.376779	780.0	12.0	996.0	76.0	1036.0	42.0	4212.0	11	vertical	1
10.321265	5.0	3.0	80.0	-56.675182	31643149.636709	780.0	2.0	1096.0	52.0	1116.0	47.0	12361.0	11	vertical	1
10.421341	4.203285	3.0	80.0	-55.87885	28495141.110248	624.640657	15.0	974.0	47.0	973.0	12.0	46.0	11	vertical	1
10.521594	4.586607	3.0	80.0	-56.033036	33152948.223563	699.388393	3.0	1120.0	33.0	1143.0	34.0	57.0	11	vertical	1
10.621701	4.286695	3.0	80.0	-56.245494	34592874.155817	640.905579	30.0	1165.0	47.0	1166.0	16.0	48.0	11	vertical	1
10.722136	4.740018	3.0	80.0	-56.757764	33249305.520984	729.303461	6.0	1127.0	31.0	1165.0	31.0	4166.0	11	vertical	1
10.822138	5.0	3.0	80.0	-56.429817	34118858.776517	780.0	21.0	1147.0	58.0	1178.0	45.0	4187.0	11	vertical	1
10.922144	5.0	3.0	80.0	-56.22787	33992319.906118	780.0	0.0	1141.0	94.0	1137.0	64.0	12380.0	11	vertical	1
11.022263	4.892891	3.0	80.0	-56.551659	30976307.230996	759.113744	3.0	1055.0	56.0	1090.0	42.0	4183.0	11	vertical	1
11.122264	5.0	3.0	80.0	-56.870682	33156018.03028	780.0	10.0	1129.0	79.0	1083.0	24.0	46.0	11	vertical	1
11.222553	4.566105	3.0	80.0	-55.855368	33566880.361623	695.390417	3.0	1127.0	66.0	1145.0	38.0	72.0	11	vertical	1
11.322943	4.074842	3.0	80.0	-55.840397	33039078.740505	599.594229	5.0	1109.0	17.0	1105.0	8.0	13.0	11	vertical	1
11.423259	4.592408	3.0	80.0	-56.756244	29204604.28708	700.519481	24.0	1001.0	37.0	1009.0	23.0	8238.0	11	vertical	1
